frame,x,y,z,xvar,yvar,rho,norm_cst,intensity,window_size
1,79.21072425933531,128.70386103075214,0.0,3.0238020880061525,5.032672771783458,-0.010081313427304162,0.3550752194482141,0.47247636294507545,9
1,28.754351842480187,67.08273963428425,0.0,2.445990571689107,2.6667374012564435,-0.06456838204602122,0.4006408788424937,0.5180420223393551,9
1,101.05371113729339,38.9755543744757,0.0,2.9409386588070987,3.033167040007153,0.03127128431005395,0.32915244915841285,0.4465535926552742,9
1,64.07157226102775,141.74740650728756,0.0,3.864966751711533,3.9964804920873824,0.25917042958338316,0.34651217388473515,0.4639133173815965,9
1,84.08446252897402,150.77735867415035,0.0,2.8132517906669747,3.7927196285321396,0.06593254755175292,0.27334241276577265,0.390743556262634,9
1,88.20047111169376,117.36238080584178,0.0,3.4218219705266777,3.727759498002009,-0.11983616464495694,0.27135295560559564,0.388754099102457,9
1,53.26030441622486,79.75742272195609,0.0,3.9363809268356826,3.7984065505209603,0.03701979142631722,0.24371681422748498,0.36111795772434635,9
1,127.66685436622836,72.96829623115599,0.0,3.133033599075432,3.7528560427020246,-0.08869533536562038,0.2383822368533379,0.3557833803501993,9
1,55.7124779416441,47.700967415461506,0.0,3.9124149449003047,4.078040418135591,0.21972362923631708,0.24043133597739472,0.3578324794742561,9
1,116.11614980453815,62.07436963018961,0.0,4.7260641537213095,6.151497044452362,0.1681444306825575,0.21006322818497664,0.327464371681838,9
1,125.9472033126616,92.76995943444594,0.0,3.930948901908955,4.718663197468354,0.0006423863730221789,0.189069794433646,0.3064709379305074,9
2,79.56812177955115,128.6974773045046,0.0,2.8194463089566137,4.384293773945305,0.03951575752007899,0.4175305462247426,0.5346014148857569,9
2,101.17643252839598,39.016164298177806,0.0,2.431854613274879,2.683585448330549,-0.20944003871384942,0.394969912927021,0.5120407815880352,9
2,28.712579553894113,67.41991063374286,0.0,3.757836906430667,3.3576633095682507,-0.10178887814016596,0.3324926500736538,0.44956351873466804,9
2,64.40087826889845,141.37954592688496,0.0,3.5373739790264653,2.937686428840622,0.258626390138059,0.32125935953321066,0.4383302281942249,9
2,127.97089412984407,73.73581376886689,0.0,3.5319371020878325,4.158935031138189,0.023755867755412677,0.27366794042341497,0.3907388090844292,9
2,53.75117104441685,79.37213990278894,0.0,3.729248755026586,3.278606099189694,-0.03467752185348525,0.3395381773650275,0.45660904602604174,9
2,88.25714833277371,117.42790429471628,0.0,3.127676068440527,5.153352886919618,0.08459170253295911,0.2579069916012492,0.37497786026226343,9
2,83.98237198879839,151.06203249396034,0.0,4.487537431631912,4.178809360281861,0.10025851878497576,0.25901798000824366,0.3760888486692579,9
2,55.76528989254189,47.147672973221525,0.0,4.029456813574076,3.9265377431094866,0.05417631598353039,0.23880084965660783,0.35587171831762204,9
2,57.19588222410032,87.7416757451921,0.0,4.053338061688468,4.9247326600207275,0.10713185480535148,0.22042057137262944,0.3374914400336437,9
2,125.16991126279626,92.22608389353334,0.0,4.178849861608736,3.838894994083453,0.1660751022137704,0.19195254176105087,0.3090234104220651,9
3,28.8164300220604,67.34964188148642,0.0,2.7195000921202053,3.447869648545374,-0.17253854250022638,0.3524742847054374,0.4695762044681724,9
3,63.9834732033038,141.23525860385925,0.0,4.845198187041342,3.458018011934353,0.14917066983111563,0.33680788276439355,0.45390980252712854,9
3,100.96570709320261,39.424454261406176,0.0,2.977784365403606,3.0173641072207884,0.07291572637798895,0.302011929292909,0.41911384905564397,9
3,83.20146760425271,150.80270922143836,0.0,3.8241125781026777,3.301414833400933,0.09796764572702701,0.2748419376645097,0.3919438574272447,9
3,88.02499075726,117.15396306783764,0.0,3.49811855392657,3.5136989096949724,-0.12773044093899183,0.23835390924974265,0.35545582901247763,9
3,79.99765092604954,129.7602861332504,0.0,3.06058224725253,6.867561489629122,0.3121981090619935,0.20978335330332,0.32688527306605497,9
3,53.824614118259866,79.10930827231054,0.0,3.469718638799094,3.409725156182176,-0.06529877794846915,0.29388815210488317,0.41099007186761816,9
3,118.90930605899916,62.07223629232132,0.0,4.047253848849758,5.151928723096122,0.18339159607216293,0.2316272266165944,0.3487291463793294,9
3,55.85275947632433,48.08716061857226,0.0,4.449805108351433,3.550833182753416,0.16672918205450585,0.23442360905090537,0.35152552881364035,9
3,56.82926889411285,87.1661997914432,0.0,5.336838842624579,4.327193298838314,0.04028697450915091,0.18844314661451428,0.30554506637724926,9
3,128.3296445191597,73.7905731762661,0.0,2.8198637336054886,2.810207934784785,-0.26387589500857356,0.17930407869561124,0.2964059984583462,7
4,28.848737308830326,67.69535393859846,0.0,2.704585364417193,3.4761036611112193,-0.14113223600748306,0.3659980396885767,0.48169827949673016,9
4,100.95312415506521,39.20450661922063,0.0,3.0788367432204558,2.9498235849295855,-0.2142283636900272,0.3163683972481812,0.4320686370563347,9
4,83.40656694298261,150.80720974974923,0.0,3.0213383470263815,3.1894733189274933,-0.0949701457913823,0.2533615513821328,0.36906179119028626,9
4,64.15314579297885,141.8536811088258,0.0,4.173790643238509,4.145881897241812,0.16716177705921426,0.27631993168200997,0.39202017149016344,9
4,53.45880308327264,79.41624173729126,0.0,4.255514844668079,4.219383939698761,-0.020608480531124376,0.2829490693613249,0.3986493091694784,9
4,79.82628958674458,130.7263195158153,0.0,3.0373163470208224,5.36789993832518,0.21926262439176838,0.23861561497203704,0.35431585478019056,9
4,117.94419723910043,56.3052437219887,0.0,3.507381095953504,4.651163249540951,-0.0039030775986878736,0.26335068655681415,0.3790509263649676,9
4,88.16267483171957,117.94790505141748,0.0,4.180895983028094,4.174295645605315,-0.030776437872032193,0.26611530684165996,0.38181554664981343,9
4,117.37914958513447,44.6509119936311,0.0,4.40757460629904,3.9788736147183195,-0.0894330308289918,0.20120868804197614,0.31690892785012964,9
4,128.24040330103253,73.19342502232864,0.0,3.65728171144371,3.163411420606685,-0.011238216896392145,0.22103817620042163,0.3367384160085751,9
4,57.8864958906896,87.82575077483192,0.0,5.476906726876674,5.181950451123894,0.17882224340462827,0.21087212505582656,0.32657236486398006,9
5,28.92079045543143,67.03538476087427,0.0,2.7177409046415244,3.2650659739145693,-0.08077963127157903,0.38198918148273486,0.49936000580381157,9
5,64.37335095911138,141.6936582517472,0.0,4.701944293031416,3.569745061621818,0.2593215862412685,0.3329212144962711,0.4502920388173478,9
5,128.26233185130326,72.75011382321327,0.0,3.5176276171470424,3.7261418871267566,-0.09234365517077181,0.34946782243006713,0.46683864675114384,9
5,83.7740540381107,150.30621783842471,0.0,2.721024084566035,3.3412655308758112,-0.1471983442627185,0.30499431969634483,0.42236514401742153,9
5,100.58627015343833,39.421380157207324,0.0,2.952212026976408,3.053180953194299,0.10897616462611985,0.3063351718207362,0.4237059961418129,9
5,79.84949802392477,130.00159347350618,0.0,2.6436490288631065,4.416650107275232,0.25685501151388485,0.2673597188120915,0.3847305431331682,9
5,53.9443014231302,79.42622819937236,0.0,4.0493981664455845,3.324383651407738,0.1668590179159889,0.28911439490823465,0.40648521922931136,9
5,88.58172951835033,117.24441668885073,0.0,3.9006056513381013,4.923457147584849,-0.11708561703366555,0.25293464525536197,0.3703054695764387,9
5,119.7589774129556,57.97410112044764,0.0,4.574838898416733,4.725227288031297,-0.1236115619401992,0.2247300201860706,0.3421008445071473,9
5,57.07431041446134,87.76115891766557,0.0,4.74360269029382,4.648898908638665,0.01100452624485135,0.18623734913450118,0.3036081734555779,9
5,98.9707962422712,32.336566795288505,0.0,3.9609556300049658,5.19110964348454,0.00045105476026831184,0.21864983686087733,0.336020661181954,9
5,117.29970637732846,44.23979166415545,0.0,4.035638716455408,4.095458870743968,0.020689364712188966,0.19475820637739794,0.31212903069847464,9
5,43.03898690125624,115.17592815034112,0.0,4.378447983044257,5.422660573092374,-0.17460161326045903,0.1814558865505554,0.2988267108716321,9
5,125.68781346564838,92.26469155088222,0.0,3.705102500654345,5.522784509205644,0.004017343073014123,0.18738637210755613,0.3047571964286328,9
6,100.64978811490394,39.04271902918935,0.0,2.6193646444480057,3.476606457635089,0.05693426249651595,0.36211293569366,0.4785065816603693,9
6,28.94937049127924,67.72659439345954,0.0,2.787161135888007,3.4069730312722095,-0.1720120548558417,0.33389138267670265,0.450285028643412,9
6,64.14447485532683,141.98232963705718,0.0,3.8929859238131903,2.454083748918164,0.33229041139475973,0.33998653428048137,0.45638018024719074,9
6,83.50077848010116,150.6700101938726,0.0,2.6225242801232116,3.661493145281543,-0.10596055284412674,0.28574128504778956,0.40213493101449893,9
6,127.94273539617372,73.50062744602732,0.0,3.540738457411156,3.1085255307518658,-0.3061182485261378,0.28126894943937486,0.3976625954060842,9
6,79.84599384188863,129.3462044849692,0.0,3.8906781793671006,9.992096209911782,-0.005896480923366582,0.21533804876316612,0.33173169472987546,9
